player_id,name,week,ppr_points,position,team,season
00-0032387,Jarran Reed,3,0.0,NT,SEA,2024
00-0032395,Graham Glasgow,3,0.0,G,DET,2024
00-0032399,Miles Killebrew,3,0.0,SS,PIT,2024
00-0032401,De'Vondre Campbell,3,0.0,ILB,SF,2024
00-0032412,Dean Lowry,3,0.0,DE,PIT,2024
00-0032415,Matt Judon,3,0.0,OLB,ATL,2024
00-0032416,Quinton Jefferson,3,0.0,DE,CLE,2024
00-0032424,D.J. Reader,3,0.0,NT,DET,2024
00-0032437,Kamu Grugier-Hill,3,0.0,ILB,MIN,2024
00-0032442,Elandon Roberts,3,0.0,ILB,PIT,2024
00-0032464,Kalif Raymond,3,0.0,WR,DET,2024
00-0032521,Mike Hilton,3,0.0,CB,CIN,2024
00-0032569,Wil Lutz,3,0.0,K,DEN,2024
00-0032574,Michael Pierce,3,0.0,NT,BAL,2024
00-0032580,Jonathan Jones,3,0.0,CB,NE,2024
00-0032667,Roy Robertson-Harris,3,0.0,DT,JAX,2024
00-0032671,Morgan Fox,3,0.0,DT,LAC,2024
00-0032726,Ka'imi Fairbairn,3,0.0,K,HOU,2024
00-0032762,Chris Jones,3,0.0,DT,KC,2024
00-0032763,Austin Johnson,3,0.0,DT,BUF,2024
00-0032889,A'Shawn Robinson,3,0.0,DE,CAR,2024
00-0032892,Nick Vigil,3,0.0,ILB,DAL,2024
00-0032918,C.J. Ham,3,0.0,FB,MIN,2024
00-0032933,Antonio Hamilton,3,0.0,CB,ATL,2024
00-0032939,Vonn Bell,3,0.0,SS,CIN,2024
00-0032943,Riley Dixon,3,0.0,P,DEN,2024
00-0032971,Justin Simmons,3,0.0,FS,ATL,2024
00-0033038,Eric Murray,3,0.0,FS,HOU,2024
00-0033051,David Onyemata,3,0.0,DT,ATL,2024
00-0033055,Jalen Ramsey,3,0.0,CB,MIA,2024
00-0033066,Andrew Billings,3,0.0,DT,CHI,2024
00-0033072,Leonard Floyd,3,0.0,DE,SF,2024
00-0033073,Emmanuel Ogbah,3,0.0,DE,MIA,2024
00-0033084,Kendall Fuller,3,0.0,CB,MIA,2024
00-0033093,Jonathan Bullard,3,0.0,DE,MIN,2024
00-0033109,Javon Hargrave,3,0.0,DT,SF,2024
00-0033120,Kenny Clark,3,0.0,DT,GB,2024
00-0033131,Maliek Collins,3,0.0,DT,SF,2024
00-0033132,Kevin Byard,3,0.0,FS,CHI,2024
00-0033217,Mo Alie-Cox,3,0.0,TE,IND,2024
00-0033260,Thomas Hennessy,3,0.0,LS,NYJ,2024
00-0033269,Rigoberto Sanchez,3,0.0,P,IND,2024
00-0033281,Marlon Humphrey,3,0.0,CB,BAL,2024
00-0033290,Jermaine Eluemunor,3,0.0,T,NYG,2024
00-0033294,Chuck Clark,3,0.0,SS,NYJ,2024
00-0033297,D.J. Jones,3,0.0,NT,DEN,2024
00-0033303,Harrison Butker,3,0.0,K,KC,2024
00-0033319,Nick Mullens,3,0.0,QB,MIN,2024
00-0033336,Eric Wilson,3,0.0,ILB,GB,2024
00-0033381,Adam Butler,3,0.0,DT,LV,2024
00-0033393,Kenny Moore,3,0.0,CB,IND,2024
00-0033461,Raekwon McMillan,3,0.0,ILB,NE,2024
00-0033523,Jonathan Allen,3,0.0,DT,WAS,2024
00-0033538,Garett Bolles,3,0.0,T,DEN,2024
00-0033540,Takk McKinley,3,0.0,DE,NYJ,2024
00-0033546,Dalvin Tomlinson,3,0.0,DT,CLE,2024
00-0033548,Chidobe Awuzie,3,0.0,CB,TEN,2024
00-0033549,Duke Riley,3,0.0,ILB,MIA,2024
00-0033551,Rasul Douglas,3,0.0,CB,BUF,2024
00-0033557,Jalen Reeves-Maybin,3,0.0,OLB,DET,2024
00-0033570,Anthony Walker,3,0.0,MLB,MIA,2024
00-0033579,Xavier Woods,3,0.0,FS,CAR,2024
00-0033582,Jeremiah Ledbetter,3,0.0,DT,JAX,2024
00-0033702,Younghoe Koo,3,0.0,K,ATL,2024
00-0033752,Storm Norton,3,0.0,T,ATL,2024
00-0033782,DeMarcus Walker,3,0.0,DE,CHI,2024
00-0033784,Eddie Jackson,3,0.0,FS,BAL,2024
00-0033787,Jake Elliott,3,0.0,K,PHI,2024
00-0033860,Davon Godchaux,3,0.0,NT,NE,2024
00-0033868,Myles Garrett,3,0.0,DE,CLE,2024
00-0033870,Solomon Thomas,3,0.0,DT,NYJ,2024
00-0033872,Jamal Adams,3,0.0,SS,TEN,2024
00-0033874,Marshon Lattimore,3,0.0,CB,NO,2024
00-0033876,Derek Barnett,3,0.0,DE,HOU,2024
00-0033877,Malik Hooker,3,0.0,FS,DAL,2024
00-0033880,Charles Harris,3,0.0,DE,CAR,2024
00-0033883,Jabrill Peppers,3,0.0,SS,NE,2024
00-0033884,Tre'Davious White,3,0.0,CB,LA,2024
00-0033886,T.J. Watt,3,0.0,OLB,PIT,2024
00-0033889,Cam Robinson,3,0.0,T,JAX,2024
00-0033890,Budda Baker,3,0.0,SS,ARI,2024
00-0033892,Marcus Maye,3,0.0,FS,MIA,2024
00-0033894,Marcus Williams,3,0.0,FS,BAL,2024
00-0033895,Gerald Everett,3,0.0,TE,CHI,2024
00-0033901,Ethan Pocic,3,0.0,C,CLE,2024
00-0033904,Dion Dawkins,3,0.0,T,BUF,2024
00-0033905,Larry Ogunjobi,3,0.0,DT,PIT,2024
00-0033926,Shaquill Griffin,3,0.0,CB,MIN,2024
00-0033928,Jourdan Lewis,3,0.0,CB,DAL,2024
00-0033935,Trey Hendrickson,3,0.0,DE,CIN,2024
00-0033941,Rayshawn Jenkins,3,0.0,SS,SEA,2024
00-0033947,Deatrich Wise,3,0.0,DE,NE,2024
00-0033952,Grover Stewart,3,0.0,DT,IND,2024
00-0034051,Christian Kuntz,3,0.0,LS,PIT,2024
00-0034073,Ross Dwelley,3,0.0,TE,ATL,2024
00-0034116,J.T. Gray,3,0.0,SS,NO,2024
00-0034145,Chris Lammons,3,0.0,CB,IND,2024
00-0034160,Michael Dickson,3,0.0,P,SEA,2024
00-0034161,Daniel Carlson,3,0.0,K,LV,2024
00-0034162,J.K. Scott,3,0.0,P,LAC,2024
00-0034173,Eddy Pineiro,3,0.0,K,CAR,2024
00-0034234,Poona Ford,3,0.0,DE,LAC,2024
00-0034248,Elijah Campbell,3,0.0,SS,MIA,2024
00-0034251,Daniel Ekuale,3,0.0,DT,NE,2024
00-0034261,Austin Corbett,3,0.0,C,CAR,2024
00-0034264,Jalyn Holmes,3,0.0,DE,NYJ,2024
00-0034275,Folorunso Fatukasi,3,0.0,DT,HOU,2024
00-0034277,DeShon Elliott,3,0.0,FS,PIT,2024
00-0034281,Bradley Bozeman,3,0.0,C,LAC,2024
00-0034285,Zach Sieler,3,0.0,DE,MIA,2024
00-0034296,Ben Niemann,3,0.0,ILB,DET,2024
00-0034302,Frankie Luvu,3,0.0,ILB,WAS,2024
00-0034320,Kentavius Street,3,0.0,DT,ATL,2024
00-0034333,Daron Payne,3,0.0,DT,WAS,2024
00-0034342,Quenton Nelson,3,0.0,G,IND,2024
00-0034344,Marcus Davenport,3,0.0,OLB,DET,2024
00-0034346,Will Hernandez,3,0.0,G,ARI,2024
00-0034352,Connor Williams,3,0.0,C,SEA,2024
00-0034356,Donte Jackson,3,0.0,CB,PIT,2024
00-0034357,Isaiah Oliver,3,0.0,CB,NYJ,2024
00-0034359,Tyquan Lewis,3,0.0,DE,IND,2024
00-0034360,Lorenzo Carter,3,0.0,OLB,ATL,2024
00-0034361,Justin Reid,3,0.0,SS,KC,2024
00-0034368,Josey Jewell,3,0.0,ILB,CAR,2024
00-0034371,Da'Shawn Hand,3,0.0,DE,MIA,2024
00-0034373,Dorance Armstrong,3,0.0,DE,WAS,2024
00-0034374,Jordan Whitehead,3,0.0,SS,TB,2024
00-0034375,Kyzir White,3,0.0,ILB,ARI,2024
00-0034377,Avonte Maddox,3,0.0,CB,PHI,2024
00-0034381,Josh Sweat,3,0.0,OLB,PHI,2024
00-0034384,D.J. Reed,3,0.0,CB,NYJ,2024
00-0034387,Bilal Nichols,3,0.0,DT,ARI,2024
00-0034391,Siran Neal,3,0.0,CB,MIA,2024
00-0034397,Tim Settle,3,0.0,DT,HOU,2024
00-0034413,Foyesade Oluokun,3,0.0,ILB,JAX,2024
00-0034419,Braxton Berrios,3,0.0,WR,MIA,2024
00-0034429,Jordan Mailata,3,0.0,T,PHI,2024
00-0034431,Zaire Franklin,3,0.0,OLB,IND,2024
00-0034437,Logan Cooke,3,0.0,P,JAX,2024
00-0034450,Greg Joseph,3,0.0,K,NYG,2024
00-0034465,Jeremy Reaves,3,0.0,FS,WAS,2024
00-0034473,Dennis Gardeck,3,0.0,OLB,ARI,2024
00-0034540,Tony Brown,3,0.0,CB,CLE,2024
00-0034573,Charvarius Ward,3,0.0,CB,SF,2024
00-0034673,Tremaine Edmunds,3,0.0,ILB,CHI,2024
00-0034675,Jessie Bates,3,0.0,FS,ATL,2024
00-0034677,Justin Jones,3,0.0,DT,ARI,2024
00-0034720,Robert Spillane,3,0.0,OLB,LV,2024
00-0034721,Corey Bojorquez,3,0.0,P,CLE,2024
00-0034728,Jaire Alexander,3,0.0,CB,GB,2024
00-0034753,Mark Andrews,3,0.0,TE,BAL,2024
00-0034760,Nathan Shepherd,3,0.0,DT,NO,2024
00-0034778,Carlton Davis,3,0.0,CB,DET,2024
00-0034780,Isaac Yiadom,3,0.0,CB,SF,2024
00-0034782,Harrison Phillips,3,0.0,NT,MIN,2024
00-0034787,Chris Board,3,0.0,ILB,BAL,2024
00-0034789,Minkah Fitzpatrick,3,0.0,FS,PIT,2024
00-0034790,Derwin James,3,0.0,SS,LAC,2024
00-0034794,Jason Sanders,3,0.0,K,MIA,2024
00-0034805,John Franklin-Myers,3,0.0,DE,DEN,2024
00-0034807,Ogbonnia Okoronkwo,3,0.0,DE,CLE,2024
00-0034810,Sebastian Joseph,3,0.0,DT,TEN,2024
00-0034815,Fred Warner,3,0.0,MLB,SF,2024
00-0034825,Arden Key,3,0.0,OLB,TEN,2024
00-0034828,Harold Landry,3,0.0,OLB,TEN,2024
00-0034834,Sam Hubbard,3,0.0,DE,CIN,2024
00-0034842,Taven Bryan,3,0.0,DT,IND,2024
00-0034843,Mike Hughes,3,0.0,CB,ATL,2024
00-0034856,Denzel Ward,3,0.0,CB,CLE,2024
00-0034874,Roquan Smith,3,0.0,ILB,BAL,2024
00-0034902,Sam Eguavoen,3,0.0,ILB,NYJ,2024
00-0034928,Steven Sims,3,0.0,WR,HOU,2024
00-0034941,Mitch Wishnowsky,3,0.0,P,SF,2024
00-0034951,Fred Johnson,3,0.0,T,PHI,2024
00-0034966,D'Angelo Ross,3,0.0,CB,HOU,2024
00-0034967,Rashan Gary,3,0.0,DE,GB,2024
00-0034973,Maxx Crosby,3,0.0,DE,LV,2024
00-0034974,Julian Love,3,0.0,SS,SEA,2024
00-0034978,Ben Powers,3,0.0,G,DEN,2024
00-0034987,E.J. Speed,3,0.0,OLB,IND,2024
00-0034993,Marcus Epps,3,0.0,SS,LV,2024
00-0035021,Ashton Dulin,3,0.0,WR,IND,2024
00-0035026,Kevin Givens,3,0.0,DT,SF,2024
00-0035042,Jamie Gillan,3,0.0,P,NYG,2024
00-0035133,Keisean Nixon,3,0.0,CB,GB,2024
00-0035140,Mecole Hardman,3,0.0,WR,KC,2024
00-0035144,Mack Wilson,3,0.0,ILB,ARI,2024
00-0035145,Austin Seibert,3,0.0,K,WAS,2024
00-0035149,Nick Allegretti,3,0.0,G,WAS,2024
00-0035156,Jack Fox,3,0.0,P,DET,2024
00-0035166,Azeez Al-Shaair,3,0.0,ILB,HOU,2024
00-0035190,A.J. Cole,3,0.0,P,LV,2024
00-0035192,Joey Slye,3,0.0,K,NE,2024
00-0035215,Deonte Harty,3,0.0,WR,BAL,2024
00-0035227,P.J. Locke,3,0.0,FS,DEN,2024
00-0035230,Ed Oliver,3,0.0,DT,BUF,2024
00-0035231,Christian Wilkins,3,0.0,DT,LV,2024
00-0035234,Tytus Howard,3,0.0,T,HOU,2024
00-0035236,Byron Murphy,3,0.0,CB,MIN,2024
00-0035239,Sean Murphy-Bunting,3,0.0,CB,ARI,2024
00-0035240,Jahlani Tavai,3,0.0,ILB,NE,2024
00-0035248,Zach Allen,3,0.0,DE,DEN,2024
00-0035249,Josh Oliver,3,0.0,TE,MIN,2024
00-0035253,Chauncey Gardner-Johnson,3,0.0,SS,PHI,2024
00-0035254,Anthony Nelson,3,0.0,OLB,TB,2024
00-0035262,Drue Tranquill,3,0.0,ILB,KC,2024
00-0035269,Matt Gay,3,0.0,K,IND,2024
00-0035272,Andrew Van Ginkel,3,0.0,OLB,MIN,2024
00-0035276,Blake Cashman,3,0.0,ILB,MIN,2024
00-0035277,Michael Jackson,3,0.0,CB,CAR,2024
00-0035280,Jake Bailey,3,0.0,P,MIA,2024
00-0035291,Trayveon Williams,3,0.0,RB,CIN,2024
00-0035292,David Long Jr.,3,0.0,ILB,MIA,2024
00-0035301,Donovan Wilson,3,0.0,SS,DAL,2024
00-0035311,Myles Gaskin,3,0.0,RB,MIN,2024
00-0035316,Kaden Elliss,3,0.0,ILB,ATL,2024
00-0035352,Tyrel Dodson,3,0.0,MLB,SEA,2024
00-0035357,Cameron Lewis,3,0.0,FS,BUF,2024
00-0035358,Chase McLaughlin,3,0.0,K,TB,2024
00-0035363,Joe Giles-Harris,3,0.0,OLB,NE,2024
00-0035386,T.J. Edwards,3,0.0,ILB,CHI,2024
00-0035402,Carl Granderson,3,0.0,DE,NO,2024
00-0035408,Nick Moore,3,0.0,LS,BAL,2024
00-0035525,Devin Bush,3,0.0,ILB,CLE,2024
00-0035526,Elgton Jenkins,3,0.0,G,GB,2024
00-0035588,Garrett Bradbury,3,0.0,C,MIN,2024
00-0035617,Troy Reeder,3,0.0,ILB,LA,2024
00-0035630,Chris Lindstrom,3,0.0,G,ATL,2024
00-0035632,Amani Hooker,3,0.0,FS,TEN,2024
00-0035636,L.J. Collier,3,0.0,DT,ARI,2024
00-0035642,Josh Hines-Allen,3,0.0,DE,JAX,2024
00-0035643,Jeffery Simmons,3,0.0,DT,TEN,2024
00-0035647,Montez Sweat,3,0.0,DE,CHI,2024
00-0035655,Will Harris,3,0.0,FS,NO,2024
00-0035663,Taylor Rapp,3,0.0,SS,BUF,2024
00-0035667,Greg Gaines,3,0.0,NT,TB,2024
00-0035669,Nick Scott,3,0.0,SS,CAR,2024
00-0035672,Cody Barton,3,0.0,MLB,DEN,2024
00-0035674,Jerry Tillery,3,0.0,DE,MIN,2024
00-0035678,Dre'Mont Jones,3,0.0,DE,SEA,2024
00-0035680,Quincy Williams,3,0.0,ILB,NYJ,2024
00-0035683,Dexter Lawrence,3,0.0,NT,NYG,2024
00-0035687,Bobby Okereke,3,0.0,MLB,NYG,2024
00-0035697,Germaine Pratt,3,0.0,OLB,CIN,2024
00-0035699,Jamel Dean,3,0.0,CB,TB,2024
00-0035705,Jalen Thompson,3,0.0,FS,ARI,2024
00-0035713,Brian Burns,3,0.0,OLB,NYG,2024
00-0035717,Nick Bosa,3,0.0,DE,SF,2024
00-0035718,Quinnen Williams,3,0.0,NT,NYJ,2024
00-0035726,Jakob Johnson,3,0.0,FB,NYG,2024
00-0035757,Jacob Bobenmoyer,3,0.0,LS,LV,2024
00-0035821,Corliss Waitman,3,0.0,P,PIT,2024
00-0035857,Chris Williams,3,0.0,DT,CHI,2024
00-0035859,Blake Gillikin,3,0.0,P,ARI,2024
00-0035889,Tommy Townsend,3,0.0,P,HOU,2024
00-0035890,Tershawn Wharton,3,0.0,DT,KC,2024
00-0035933,Michael Hoecht,3,0.0,OLB,LA,2024
00-0035942,Christian Rozeboom,3,0.0,ILB,LA,2024
00-0035961,Krys Barnes,3,0.0,ILB,ARI,2024
00-0036011,Bobby Price,3,0.0,FS,WAS,2024
00-0036130,Nnamdi Madubuike,3,0.0,DT,BAL,2024
00-0036133,James Proche,3,0.0,WR,CLE,2024
00-0036159,Joshua Uche,3,0.0,OLB,NE,2024
00-0036162,Tyler Bass,3,0.0,K,BUF,2024
00-0036181,Teair Tart,3,0.0,DT,LAC,2024
00-0036187,Reggie Gilliam,3,0.0,FB,BUF,2024
00-0036192,A.J. Epenesa,3,0.0,DE,BUF,2024
00-0036193,Anfernee Jennings,3,0.0,OLB,NE,2024
00-0036199,Geno Stone,3,0.0,SS,CIN,2024
00-0036213,Raekwon Davis,3,0.0,NT,IND,2024
00-0036221,Brandon Jones,3,0.0,FS,DEN,2024
00-0036224,Jonathan Greenard,3,0.0,OLB,MIN,2024
00-0036231,Kyle Dugger,3,0.0,FS,NE,2024
00-0036249,Julian Okwara,3,0.0,OLB,ARI,2024
00-0036253,Julian Blackmon,3,0.0,FS,IND,2024
00-0036254,Collin Johnson,3,0.0,WR,CHI,2024
00-0036260,Javon Kinlaw,3,0.0,DT,NYJ,2024
00-0036266,Jordan Elliott,3,0.0,DT,SF,2024
00-0036280,Malik Harrison,3,0.0,OLB,BAL,2024
00-0036282,Grant Delpit,3,0.0,SS,CLE,2024
00-0036285,A.J. Terrell,3,0.0,CB,ATL,2024
00-0036287,Noah Igbinoghene,3,0.0,CB,WAS,2024
00-0036292,Jaylon Johnson,3,0.0,CB,CHI,2024
00-0036293,Jeremy Chinn,3,0.0,FS,WAS,2024
00-0036294,Logan Wilson,3,0.0,ILB,CIN,2024
00-0036298,Akeem Davis-Gaither,3,0.0,OLB,CIN,2024
00-0036300,Mykal Walker,3,0.0,ILB,WAS,2024
00-0036302,Jaylinn Hawkins,3,0.0,FS,NE,2024
00-0036306,Daniel Thomas,3,0.0,SS,JAX,2024
00-0036313,Braden Mann,3,0.0,P,PHI,2024
00-0036321,Chase Young,3,0.0,DE,NO,2024
00-0036323,Patrick Queen,3,0.0,ILB,PIT,2024
00-0036333,Alex Highsmith,3,0.0,OLB,PIT,2024
00-0036338,Troy Dye,3,0.0,ILB,LAC,2024
00-0036348,Josh Metellus,3,0.0,SS,MIN,2024
00-0036349,Kamren Curl,3,0.0,SS,LA,2024
00-0036351,James Smith-Williams,3,0.0,DE,ATL,2024
00-0036356,Isaiah Simmons,3,0.0,MLB,NYG,2024
00-0036361,Trevon Diggs,3,0.0,CB,DAL,2024
00-0036362,Willie Gay,3,0.0,ILB,NO,2024
00-0036366,Neville Gallimore,3,0.0,NT,LA,2024
00-0036369,John Simpson,3,0.0,G,NYJ,2024
00-0036374,L'Jarius Sneed,3,0.0,CB,TEN,2024
00-0036375,Amik Robertson,3,0.0,CB,DET,2024
00-0036378,Michael Danna,3,0.0,DE,KC,2024
00-0036380,Alohi Gilman,3,0.0,SS,LAC,2024
00-0036386,Andrew Thomas,3,0.0,T,NYG,2024
00-0036388,Xavier McKinney,3,0.0,FS,GB,2024
00-0036395,K'Von Wallace,3,0.0,FS,SEA,2024
00-0036403,Casey Toohill,3,0.0,DE,BUF,2024
00-0036406,Tristan Wirfs,3,0.0,T,TB,2024
00-0036409,Jordyn Brooks,3,0.0,ILB,MIA,2024
00-0036413,Darrell Taylor,3,0.0,DE,CHI,2024
00-0036416,Kristian Fulton,3,0.0,CB,LAC,2024
00-0036418,Zack Baun,3,0.0,OLB,PHI,2024
00-0036425,DeeJay Dallas,3,0.0,RB,ARI,2024
00-0036430,Khalil Davis,3,0.0,DT,HOU,2024
00-0036431,Jordan Fuller,3,0.0,FS,CAR,2024
00-0036441,Kenneth Murray,3,0.0,ILB,TEN,2024
00-0036479,Kwity Paye,3,0.0,DE,IND,2024
00-0036480,Dayo Odeyingbo,3,0.0,DE,IND,2024
00-0036500,Jamien Sherwood,3,0.0,ILB,NYJ,2024
00-0036501,Michael Carter,3,0.0,CB,NYJ,2024
00-0036502,Jason Pinnock,3,0.0,SS,NYG,2024
00-0036504,Brandin Echols,3,0.0,CB,NYJ,2024
00-0036527,D.J. Turner,3,0.0,WR,LV,2024
00-0036552,Azeez Ojulari,3,0.0,DE,NYG,2024
00-0036563,Deommodore Lenoir,3,0.0,CB,SF,2024
00-0036564,Talanoa Hufanga,3,0.0,SS,SF,2024
00-0036568,Roy Lopez,3,0.0,NT,ARI,2024
00-0036587,Ar'Darius Washington,3,0.0,FS,BAL,2024
00-0036603,Alaric Jackson,3,0.0,T,LA,2024
00-0036614,Jamin Davis,3,0.0,OLB,WAS,2024
00-0036617,Asante Samuel,3,0.0,CB,LAC,2024
00-0036621,Nick Bolton,3,0.0,ILB,KC,2024
00-0036625,Benjamin St-Juste,3,0.0,CB,WAS,2024
00-0036629,Camryn Bynum,3,0.0,FS,MIN,2024
00-0036635,Ihmir Smith-Marsette,3,0.0,WR,NYG,2024
00-0036643,K.J. Britt,3,0.0,ILB,TB,2024
00-0036658,Isaiah McDuffie,3,0.0,ILB,GB,2024
00-0036682,Malik Herring,3,0.0,DE,KC,2024
00-0036683,Devon Key,3,0.0,SS,DEN,2024
00-0036704,Caleb Johnson,3,0.0,ILB,JAX,2024
00-0036705,Sam Kamara,3,0.0,OLB,CLE,2024
00-0036711,Charles Snowden,3,0.0,DE,LV,2024
00-0036741,Jack Stoll,3,0.0,TE,PHI,2024
00-0036802,Jon Rhattigan,3,0.0,ILB,CAR,2024
00-0036843,Isaiahh Loudermilk,3,0.0,DE,PIT,2024
00-0036854,Evan McPherson,3,0.0,K,CIN,2024
00-0036871,Nate Hobbs,3,0.0,CB,LV,2024
00-0036874,Patrick Surtain,3,0.0,CB,DEN,2024
00-0036878,Janarius Robinson,3,0.0,DE,LV,2024
00-0036880,Penei Sewell,3,0.0,T,DET,2024
00-0036881,Jay Tufele,3,0.0,DT,CIN,2024
00-0036885,Tre Brown,3,0.0,CB,SEA,2024
00-0036888,Damar Hamlin,3,0.0,SS,BUF,2024
00-0036901,Eric Stokes,3,0.0,CB,GB,2024
00-0036902,Joseph Ossai,3,0.0,DE,CIN,2024
00-0036903,Bobby Brown,3,0.0,NT,LA,2024
00-0036904,Robert Rochell,3,0.0,CB,GB,2024
00-0036909,Khyiris Tonga,3,0.0,NT,ARI,2024
00-0036914,Gregory Rousseau,3,0.0,DE,BUF,2024
00-0036915,Jeremiah Owusu-Koramoah,3,0.0,OLB,CLE,2024
00-0036916,Milton Williams,3,0.0,DT,PHI,2024
00-0036926,Payton Turner,3,0.0,DE,NO,2024
00-0036927,Pete Werner,3,0.0,ILB,NO,2024
00-0036932,Micah Parsons,3,0.0,DE,DAL,2024
00-0036933,Zaven Collins,3,0.0,OLB,ARI,2024
00-0036934,Jaelan Phillips,3,0.0,OLB,MIA,2024
00-0036937,Paulson Adebo,3,0.0,CB,NO,2024
00-0036940,Odafe Oweh,3,0.0,OLB,BAL,2024
00-0036941,Andre Cisco,3,0.0,SS,JAX,2024
00-0036942,Osa Odighizuwa,3,0.0,DT,DAL,2024
00-0036944,Jaycee Horn,3,0.0,CB,CAR,2024
00-0036948,Ta'Quon Graham,3,0.0,DE,ATL,2024
00-0036950,Avery Williams,3,0.0,RB,ATL,2024
00-0036952,Jonathon Cooper,3,0.0,OLB,DEN,2024
00-0036954,Levi Onwuzurike,3,0.0,DE,DET,2024
00-0036962,Trevon Moehrig,3,0.0,FS,LV,2024
00-0036964,Derrick Barnes,3,0.0,ILB,DET,2024
00-0036967,Joe Tryon,3,0.0,OLB,TB,2024
00-0036975,Walker Little,3,0.0,T,JAX,2024
00-0036982,Chauncey Golston,3,0.0,DE,DAL,2024
00-0036987,Brandon Stephens,3,0.0,FS,BAL,2024
00-0036992,Elijah Molden,3,0.0,CB,LAC,2024
00-0036994,Ernest Jones,3,0.0,ILB,TEN,2024
00-0036996,Greg Newsome,3,0.0,CB,CLE,2024
00-0036998,Jevon Holland,3,0.0,SS,MIA,2024
00-0037003,Chazz Surratt,3,0.0,ILB,NYJ,2024
00-0037004,Hunter Long,3,0.0,TE,LA,2024
00-0037007,Patrick Jones,3,0.0,OLB,MIN,2024
00-0037009,Rashawn Slater,3,0.0,T,LAC,2024
00-0037010,Liam Eichenberg,3,0.0,G,MIA,2024
00-0037034,Dee Alford,3,0.0,CB,ATL,2024
00-0037073,Jordan Davis,3,0.0,DT,PHI,2024
00-0037074,Quay Walker,3,0.0,ILB,GB,2024
00-0037075,Devonte Wyatt,3,0.0,DT,GB,2024
00-0037079,Tariq Woolen,3,0.0,CB,SEA,2024
00-0037081,Braxton Jones,3,0.0,T,CHI,2024
00-0037083,Kingsley Enagbare,3,0.0,DE,GB,2024
00-0037086,Grant Calcaterra,3,0.0,TE,PHI,2024
00-0037091,Bo Melton,3,0.0,WR,GB,2024
00-0037109,Jack Sanborn,3,0.0,ILB,CHI,2024
00-0037120,Tyler Goodson,3,0.0,RB,IND,2024
00-0037130,Reed Blankenship,3,0.0,SS,PHI,2024
00-0037141,Joey Blount,3,0.0,FS,ARI,2024
00-0037155,Tony Adams,3,0.0,FS,NYJ,2024
00-0037156,Irvin Charles,3,0.0,WR,NYJ,2024
00-0037184,Josh Ross,3,0.0,ILB,BAL,2024
00-0037190,Ahmad Gardner,3,0.0,CB,NYJ,2024
00-0037191,Trent McDuffie,3,0.0,CB,KC,2024
00-0037192,George Karlaftis,3,0.0,DE,KC,2024
00-0037193,Bryan Cook,3,0.0,FS,KC,2024
00-0037195,Jaylen Watson,3,0.0,CB,KC,2024
00-0037196,Rasheed Walker,3,0.0,T,GB,2024
00-0037198,Nazeeh Johnson,3,0.0,CB,KC,2024
00-0037203,LaBryan Ray,3,0.0,DE,CAR,2024
00-0037205,Brenden Schooler,3,0.0,FS,NE,2024
00-0037208,Jack Cochrane,3,0.0,ILB,KC,2024
00-0037224,Cameron Dicker,3,0.0,K,LAC,2024
00-0037229,Ikem Ekwonu,3,0.0,T,CAR,2024
00-0037235,Travon Walker,3,0.0,DE,JAX,2024
00-0037236,Aidan Hutchinson,3,0.0,DE,DET,2024
00-0037237,Derek Stingley,3,0.0,CB,HOU,2024
00-0037241,Trevor Penning,3,0.0,T,NO,2024
00-0037242,Kaiir Elam,3,0.0,CB,BUF,2024
00-0037244,Devin Lloyd,3,0.0,ILB,JAX,2024
00-0037246,Jalen Pitre,3,0.0,FS,HOU,2024
00-0037249,Nik Bonitto,3,0.0,OLB,DEN,2024
00-0037250,Martin Emerson,3,0.0,CB,CLE,2024
00-0037251,Alex Wright,3,0.0,DE,CLE,2024
00-0037253,Marcus Jones,3,0.0,CB,NE,2024
00-0037259,Micah McFadden,3,0.0,MLB,NYG,2024
00-0037260,D.J. Davidson,3,0.0,DT,NYG,2024
00-0037262,Thomas Booker,3,0.0,DT,PHI,2024
00-0037268,Zyon McCollum,3,0.0,CB,TB,2024
00-0037269,Eric Johnson,3,0.0,DT,NE,2024
00-0037270,Otito Ogbonnia,3,0.0,DT,LAC,2024
00-0037281,Damone Clark,3,0.0,ILB,DAL,2024
00-0037283,John Ridgeway,3,0.0,DT,NO,2024
00-0037284,Matt Araiza,3,0.0,P,KC,2024
00-0037288,Christian Benford,3,0.0,CB,BUF,2024
00-0037289,Malcolm Rodriguez,3,0.0,ILB,DET,2024
00-0037292,Andrew Ogletree,3,0.0,TE,IND,2024
00-0037294,Jordan Jackson,3,0.0,DE,DEN,2024
00-0037299,Keaontay Ingram,3,0.0,RB,KC,2024
00-0037301,Theo Jackson,3,0.0,FS,MIN,2024
00-0037307,Ja'Sir Taylor,3,0.0,CB,LAC,2024
00-0037313,Montaric Brown,3,0.0,CB,JAX,2024
00-0037318,Baylon Spector,3,0.0,ILB,BUF,2024
00-0037320,Deane Leonard,3,0.0,CB,LAC,2024
00-0037332,D'Anthony Bell,3,0.0,SS,CLE,2024
00-0037353,Kader Kohou,3,0.0,CB,MIA,2024
00-0037364,Arron Mosby,3,0.0,DE,GB,2024
00-0037383,Kana'i Mauga,3,0.0,ILB,LV,2024
